,Year,Source,Product Name,Country Name,Volume (kg),Value (USD),Calculated Duty (USD),Edible code
1524,2018,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,19350,353138,0,E
1525,2018,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,70831,425609,0,E
1526,2018,IMP,GROUNDFISH POLLOCK ATLANTIC FILLET FROZEN,ICELAND,162687,786399,0,E
1527,2018,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,497034,3437827,0,E
1528,2018,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,2161798,21414186,0,E
1529,2018,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,8671,112345,0,E
1530,2018,IMP,GROUNDFISH NSPF MEAT FRESH,NORWAY,446309,4837379,0,E
1531,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,2252460,29751159,0,E
1532,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,171167,2051104,0,E
1533,2018,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,SPAIN,475,7609,0,E
1534,2018,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,11382,117347,0,E
1535,2018,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,781,9960,0,E
1536,2018,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,2925,39489,0,E
1537,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,295,4128,0,E
1538,2019,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,2126209,21007077,0,E
1539,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,7019,56084,0,E
1540,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,2096882,28735959,0,E
1541,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,10069,134985,0,E
1542,2019,IMP,GROUNDFISH NSPF MEAT FRESH,ICELAND,136,2085,0,E
1543,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,2361,39587,0,E
1544,2019,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,NORWAY,4667,56995,0,E
1545,2019,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,189569,769574,0,E
1546,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,45625,526688,0,E
1547,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,23205,273948,0,E
1548,2019,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,3199,29889,0,E
1549,2019,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,PORTUGAL,815,8083,0,E
1550,2019,IMP,GROUNDFISH COD NSPF FILLET FRESH,NORWAY,1028,8434,0,E
1551,2019,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,30117,142246,0,E
1552,2019,IMP,GROUNDFISH COD NSPF DRIED,PORTUGAL,137212,1289529,0,E
1553,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,18713,237305,0,E
1554,2019,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,6843,43858,0,E
1555,2019,IMP,GROUNDFISH NSPF MEAT FRESH,ICELAND,534,8150,0,E
1556,2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,83792,1090556,0,E
1557,2019,IMP,GROUNDFISH COD NSPF DRIED,PORTUGAL,1890,22211,0,E
1558,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,677,8136,0,E
1559,2019,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,2562421,10918723,0,E
1560,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,6429,79380,0,E
1561,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,526113,6692166,0,E
1562,2019,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,6407,86515,0,E
1563,2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,3418,41103,0,E
1564,2019,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,SPAIN,630,7773,0,E
1565,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,20820,190376,0,E
1566,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,175406,1223558,0,E
1567,2019,IMP,GROUNDFISH HADDOCK FRESH,ICELAND,1292,10291,0,E
1568,2019,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,680,8400,0,E
1569,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,NORWAY,25826,317444,0,E
1570,2019,IMP,GROUNDFISH POLLOCK NSPF FRESH,ICELAND,20331,99711,0,E
1571,2019,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,PORTUGAL,3916,46639,0,E
1572,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,2078,23217,0,E
1573,2019,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,ICELAND,58089,269723,0,E
1574,2019,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,4078,24850,0,E
1575,2019,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,1088,6516,0,E
1576,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,3372,51177,0,E
1577,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,6204,93302,0,E
1578,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,16968,183463,0,E
1579,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,178864,2555228,0,E
1580,2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,275,3960,0,E
1581,2019,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,UNITED KINGDOM,853,10904,0,E
1582,2019,IMP,GROUNDFISH COD NSPF DRIED,PORTUGAL,7793,85972,0,E
1583,2019,IMP,GROUNDFISH COD NSPF FILLET BLOCKS FROZEN > 4.5KG,ICELAND,649599,4383690,0,E
1584,2019,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,15447,39746,0,E
1585,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,314998,3882763,0,E
1586,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,4182,56990,0,E
1587,2019,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,219,4281,0,E
1588,2019,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,5680,61456,0,E
1589,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,1932,29394,0,E
1590,2019,IMP,GROUNDFISH COD ATLANTIC FROZEN,PORTUGAL,6850,27561,0,E
1591,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,44700,478521,0,E
1592,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,78062,1052745,0,E
1593,2019,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,115608,809552,0,E
1594,2019,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,101468,1093863,0,E
1595,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,177293,797113,0,E
1596,2019,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,567,5983,0,E
1597,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,159431,2097453,0,E
1598,2019,IMP,GROUNDFISH POLLOCK NSPF FRESH,ICELAND,1123,6928,0,E
1599,2019,IMP,GROUNDFISH OCEAN PERCH NSPF FROZEN,ICELAND,1680,5390,0,E
1600,2019,IMP,GROUNDFISH NSPF FILLET FROZEN,PORTUGAL,3552,16546,0,E
1601,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,UNITED KINGDOM,9770,122189,0,E
1602,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,28730,250822,0,E
1603,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,NORWAY,1662,25248,0,E
1604,2019,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,1388,18469,0,E
1605,2019,IMP,GROUNDFISH POLLOCK NSPF FILLET FRESH,ICELAND,172,2030,0,E
1606,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,47588,638362,0,E
1607,2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,NORWAY,288410,3470777,0,E
1608,2019,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,12841,174179,0,E
1609,2019,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,99900,2114600,0,E
1610,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,41621,490096,0,E
1611,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,GERMANY,84505,799065,0,E
1612,2019,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,3594,29454,0,E
1613,2019,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,76042,343635,0,E
1614,2019,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,21969,142822,0,E
1615,2019,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,544,7140,0,E
1616,2019,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,2194,28566,0,E
1617,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,420,6248,0,E
1618,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,1306,16604,0,E
1619,2019,IMP,GROUNDFISH HADDOCK FROZEN,ICELAND,14182,43821,0,E
1620,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,26473,459855,0,E
1621,2019,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,4899,25300,0,E
1622,2019,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,260950,2721583,0,E
1623,2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,232,3465,0,E
1624,2019,IMP,GROUNDFISH HAKE FRESH,SPAIN,135,2773,0,E
1625,2019,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,236,2185,0,E
1626,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,7889,100991,0,E
1627,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,16426,269882,0,E
1628,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NORWAY,73185,865316,0,E
1629,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,69014,756913,0,E
1630,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,5663,96211,0,E
1631,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,2733,31660,0,E
1632,2019,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,13775,163197,0,E
1633,2019,IMP,GROUNDFISH COD NSPF SALTED MOISTURE CONTENT NOT > 43%,NORWAY,37664,189993,0,E
1634,2019,IMP,GROUNDFISH NSPF FILLET FRESH,NETHERLANDS,450,9864,0,E
1635,2019,IMP,GROUNDFISH NSPF FILLET DRIED/SALTED/BRINE,NORWAY,113776,2367190,0,E
1636,2019,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,2828,29125,0,E
1637,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,40824,544815,0,E
1638,2019,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,74605,289962,0,E
1639,2019,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,83019,1041974,0,E
1640,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,46268,656540,0,E
1641,2019,IMP,GROUNDFISH OCEAN PERCH NSPF FROZEN,PORTUGAL,3312,12186,0,E
1642,2019,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,56766,697443,0,E
1643,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,295,4595,0,E
1644,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,75906,950942,0,E
1645,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,UNITED KINGDOM,1688,24838,0,E
1646,2019,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,53906,399417,0,E
1647,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,89681,946477,0,E
1648,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,300661,3884912,0,E
1649,2019,IMP,GROUNDFISH POLLOCK ATLANTIC FILLET FROZEN,ICELAND,105628,547546,0,E
1650,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,28610,371098,0,E
1651,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,101670,921903,0,E
1652,2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,6908,73602,0,E
1653,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,1544,25944,0,E
1654,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,52768,421066,0,E
1655,2019,IMP,GROUNDFISH HADDOCK FROZEN,NORWAY,54506,242552,0,E
1656,2019,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,2751,42014,0,E
1657,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,15771,215553,0,E
1658,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,8560,96929,0,E
1659,2019,IMP,GROUNDFISH COD ATLANTIC FROZEN,PORTUGAL,64020,192059,0,E
1660,2019,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,182371,2817590,0,E
1661,2019,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,1435,18571,0,E
1662,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,SPAIN,600,7140,0,E
1663,2019,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,4908,28380,0,E
1664,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,SPAIN,4914,45294,0,E
1665,2019,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,315,4120,0,E
1666,2019,IMP,GROUNDFISH POLLOCK ATLANTIC FILLET FROZEN,GERMANY,45600,251325,0,E
1667,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,1093624,15596155,0,E
1668,2019,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,4159,32540,0,E
1669,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,243,2652,0,E
1670,2019,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,PORTUGAL,156197,1517806,0,E
1671,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,UNITED KINGDOM,853,13160,0,E
1672,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,160,2504,0,E
1673,2019,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,226,3830,0,E
1674,2019,IMP,GROUNDFISH HADDOCK FROZEN,NETHERLANDS,78725,219883,0,E
1675,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,9822,149790,0,E
1676,2019,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,70500,675623,0,E
1677,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,4161413,40883025,0,E
1678,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,GERMANY,184,2765,0,E
1679,2019,IMP,GROUNDFISH NSPF FILLET DRIED/SALTED/BRINE,NORWAY,836,20484,0,E
1680,2019,IMP,GROUNDFISH COD NSPF MEAT FROZEN > 6.8KG,PORTUGAL,12567,70373,0,E
1681,2019,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,136,2130,0,E
1682,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,201316,2742272,0,E
1683,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,714566,9863233,0,E
1684,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,1123439,15574029,0,E
1685,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,SPAIN,423,9607,0,E
1686,2019,IMP,GROUNDFISH COD NSPF FROZEN,ICELAND,6770,72130,0,E
1687,2019,IMP,GROUNDFISH NSPF MEAT FRESH,ICELAND,3441,30022,0,E
1688,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,127699,1587390,0,E
1689,2019,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,519704,7164057,0,E
1690,2019,IMP,GROUNDFISH POLLOCK NSPF FRESH,ICELAND,463,2042,0,E
1691,2019,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,ICELAND,563,4953,0,E
1692,2019,IMP,GROUNDFISH COD ATLANTIC FRESH,NETHERLANDS,464,3035,0,E
1693,2019,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,SPAIN,1514,21636,0,E
1694,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,32931,464628,0,E
1695,2019,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,12419,137214,0,E
1696,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,73695,1019321,0,E
1697,2019,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,36359,358757,0,E
1698,2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,8162,115852,0,E
1699,2019,IMP,GROUNDFISH NSPF FILLET FROZEN,ICELAND,414201,2019592,0,E
1700,2019,IMP,GROUNDFISH NSPF FILLET DRIED/SALTED/BRINE,SPAIN,710,10205,0,E
1701,2019,IMP,GROUNDFISH COD NSPF FILLET FROZEN,PORTUGAL,2820,29839,0,E
1702,2019,IMP,GROUNDFISH COD NSPF MINCED FROZEN > 6.8KG,ICELAND,112560,247541,0,E
1703,2019,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,417,8107,0,E
1704,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,190914,2478972,0,E
1705,2019,IMP,GROUNDFISH POLLOCK NSPF FILLET FRESH,ICELAND,6610,57015,0,E
1706,2019,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,10207,223950,0,E
1707,2019,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,1077113,13459672,0,E
1708,2019,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,12668,179015,0,E
1709,2019,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,438213,3509090,0,E
1710,2019,IMP,GROUNDFISH COD NSPF DRIED,SPAIN,9140,92925,0,E
1711,2019,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,118,2343,0,E
1712,2019,IMP,GROUNDFISH NSPF FILLET FROZEN,PORTUGAL,2016,8297,0,E
1713,2019,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,300,3555,0,E
1714,2019,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,1590175,6509882,0,E
1715,2019,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,SPAIN,1087,22173,0,E
1716,2020,IMP,GROUNDFISH HADDOCK FROZEN,ICELAND,21914,132298,0,E
1717,2020,IMP,GROUNDFISH HADDOCK MEAT FRESH,ICELAND,1515,22386,0,E
1718,2020,IMP,GROUNDFISH HADDOCK FILLET FROZEN,ICELAND,2499491,23849321,0,E
1719,2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,204259,3233704,0,E
1720,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NETHERLANDS,208,3095,0,E
1721,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,4219,11051,0,E
1722,2020,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET BLOCKS FROZEN > 4.5KG,PORTUGAL,1065,4738,0,E
1723,2020,IMP,GROUNDFISH HADDOCK FRESH,ICELAND,2133,28125,0,E
1724,2020,IMP,GROUNDFISH COD NSPF DRIED,PORTUGAL,1929,19368,0,E
1725,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,15847,206558,0,E
1726,2020,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FROZEN,ICELAND,5225,38592,0,E
1727,2020,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,227,2950,0,E
1728,2020,IMP,GROUNDFISH COD ATLANTIC FROZEN,PORTUGAL,35240,107575,0,E
1729,2020,IMP,GROUNDFISH NSPF DRIED,NORWAY,25000,94693,0,E
1730,2020,IMP,"GROUNDFISH COD,CUSK,HADDOCK,HAKE,POLLOCK SMOKED",UNITED KINGDOM,475,11844,0,E
1731,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,25136,432579,0,E
1732,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,ICELAND,76353,686758,0,E
1733,2020,IMP,GROUNDFISH NSPF FILLET FROZEN,PORTUGAL,4900,19571,0,E
1734,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,3218,40208,0,E
1735,2020,IMP,GROUNDFISH HAKE FILLET BLOCKS FROZEN > 4.5KG,PORTUGAL,720,2625,0,E
1736,2020,IMP,GROUNDFISH COD NSPF FRESH,NORWAY,478,3157,0,E
1737,2020,IMP,GROUNDFISH COD NSPF SALTED MOISTURE CONTENT NOT > 43%,NORWAY,1399,15178,0,E
1738,2020,IMP,GROUNDFISH BLUE WHITING FROZEN,UNITED KINGDOM,5600,3306,0,E
1739,2020,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,24186,272262,0,E
1740,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,19829,303702,0,E
1741,2020,IMP,GROUNDFISH OCEAN PERCH NSPF FROZEN,ICELAND,6033,42560,0,E
1742,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,7353,90555,0,E
1743,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,NETHERLANDS,463,6422,0,E
1744,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,598,9900,0,E
1745,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,UNITED KINGDOM,12600,144948,0,E
1746,2020,IMP,GROUNDFISH POLLOCK ATLANTIC FROZEN,NORWAY,2661,6440,0,E
1747,2020,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,9886,143630,0,E
1748,2020,IMP,GROUNDFISH HAKE FILLET FROZEN,NORWAY,19595,59605,0,E
1749,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NETHERLANDS,1067,8841,0,E
1750,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,243040,2603630,0,E
1751,2020,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,295,3965,0,E
1752,2020,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,54442,775062,0,E
1753,2020,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,1180742,5036148,0,E
1754,2020,IMP,GROUNDFISH HADDOCK FRESH,NORWAY,71108,303218,0,E
1755,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NORWAY,571,3066,0,E
1756,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,57931,832551,0,E
1757,2020,IMP,GROUNDFISH NSPF FILLET FROZEN,PORTUGAL,10102,68412,0,E
1758,2020,IMP,GROUNDFISH COD NSPF DRIED,SPAIN,3089,36094,0,E
1759,2020,IMP,GROUNDFISH HADDOCK FILLET FRESH,ICELAND,9714,129965,0,E
1760,2020,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,89854,817707,0,E
1761,2020,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,PORTUGAL,41106,366154,0,E
1762,2020,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NETHERLANDS,62521,612648,0,E
1763,2020,IMP,GROUNDFISH COD ATLANTIC FRESH,NETHERLANDS,819,8926,0,E
1764,2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,20250,438908,0,E
1765,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,NORWAY,17418,245878,0,E
1766,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,SPAIN,305,5912,0,E
1767,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,ICELAND,4816738,48482918,0,E
1768,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NETHERLANDS,5611,59013,0,E
1769,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,NORWAY,1469,18772,0,E
1770,2020,IMP,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,NETHERLANDS,1242,3666,0,E
1771,2020,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,617,7702,0,E
1772,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,82516,1165891,0,E
1773,2020,IMP,GROUNDFISH HADDOCK FILLET FROZEN,NORWAY,21362,218980,0,E
1774,2020,IMP,GROUNDFISH OCEAN PERCH ATLANTIC FILLET FRESH,ICELAND,1705,24348,0,E
1775,2020,IMP,GROUNDFISH COD NSPF FRESH,ICELAND,556,6276,0,E
1776,2020,IMP,GROUNDFISH HADDOCK FRESH,ICELAND,590,7480,0,E
1777,2020,IMP,GROUNDFISH COD ATLANTIC FROZEN,NORWAY,28233,126562,0,E
1778,2020,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,UNITED KINGDOM,24425,127010,0,E
1779,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,PORTUGAL,17832,146445,0,E
1780,2020,IMP,GROUNDFISH COD NSPF FILLET SALTED MOISTURE NOT > 43%,SPAIN,536,4845,0,E
1781,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,267346,3767829,0,E
1782,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,ICELAND,7247,99042,0,E
1783,2020,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,NORWAY,32447,334200,0,E
1784,2020,IMP,GROUNDFISH OCEAN PERCH NSPF FROZEN,PORTUGAL,1248,4761,0,E
1785,2020,IMP,GROUNDFISH COD ATLANTIC FILLET FRESH,UNITED KINGDOM,992,12300,0,E
1786,2020,IMP,GROUNDFISH COD NSPF FILLET FRESH,ICELAND,10623,129525,0,E
1787,2020,IMP,GROUNDFISH HADDOCK FILLET BLOCKS FROZEN > 4.5KG,IRELAND,1338,9695,0,E
1788,2020,IMP,GROUNDFISH COD NSPF DRIED,NORWAY,219395,2281479,0,E
1789,2020,IMP,GROUNDFISH COD NSPF FILLET DRIED/SALTED/BRINE,SPAIN,366,8975,0,E
1790,2020,IMP,GROUNDFISH NSPF FILLET FROZEN,ICELAND,291292,1694393,0,E
1791,2020,IMP,GROUNDFISH COD ATLANTIC MEAT FRESH,ICELAND,1403,20814,0,E
1792,2020,IMP,GROUNDFISH COD NSPF FILLET FROZEN,GERMANY,127381,1273770,0,E
